Date,0
1959-02-01,720.2013888888888
1959-03-01,723.2361111111111
1959-04-01,726.2708333333333
1959-05-01,729.3055555555555
1959-06-01,732.3402777777778
1959-07-01,735.375
1959-08-01,738.4097222222222
1959-09-01,741.4444444444445
1959-10-01,744.4791666666667
1959-11-01,747.5138888888889
1959-12-01,750.5486111111112
1960-01-01,753.5833333333334
1960-02-01,756.6180555555555
1960-03-01,759.6527777777778
1960-04-01,762.6875
1960-05-01,765.7222222222222
1960-06-01,768.7569444444445
1960-07-01,771.7916666666667
1960-08-01,774.8263888888889
1960-09-01,777.8611111111112
1960-10-01,780.8958333333334
1960-11-01,783.9305555555555
1960-12-01,786.9652777777778
1961-01-01,678.6666666666666
1961-02-01,685.0925925925926
1961-03-01,691.5185185185186
1961-04-01,697.9444444444443
1961-05-01,704.3703703703704
1961-06-01,710.7962962962962
1961-07-01,717.2222222222222
1961-08-01,723.6481481481482
1961-09-01,730.074074074074
1961-10-01,736.5
1961-11-01,742.925925925926
1961-12-01,749.3518518518518
1962-01-01,755.7777777777777
1962-02-01,762.2037037037038
1962-03-01,768.6296296296296
1962-04-01,775.0555555555555
1962-05-01,781.4814814814814
1962-06-01,787.9074074074074
1962-07-01,794.3333333333334
1962-08-01,800.7592592592592
1962-09-01,807.1851851851852
1962-10-01,813.6111111111112
1962-11-01,820.0370370370371
1962-12-01,826.4629629629629
1963-01-01,832.8888888888888
1963-02-01,839.3148148148148
1963-03-01,845.7407407407408
1963-04-01,852.1666666666666
1963-05-01,858.5925925925926
1963-06-01,865.0185185185186
1963-07-01,871.4444444444445
1963-08-01,877.8703703703704
1963-09-01,884.2962962962962
1963-10-01,890.7222222222222
1963-11-01,897.1481481481482
1963-12-01,903.574074074074
1964-01-01,910.0
1964-02-01,916.425925925926
1964-03-01,922.8518518518518
1964-04-01,929.2777777777778
1964-05-01,935.7037037037038
1964-06-01,942.1296296296296
1964-07-01,948.5555555555555
1964-08-01,954.9814814814814
1964-09-01,961.4074074074074
1964-10-01,967.8333333333334
1964-11-01,974.2592592592592
1964-12-01,980.6851851851852
1965-01-01,987.1111111111112
1965-02-01,989.5092592592592
1965-03-01,991.9074074074073
1965-04-01,994.3055555555555
1965-05-01,996.7037037037038
1965-06-01,999.1018518518517
1965-07-01,1001.5
1965-08-01,1003.8981481481483
1965-09-01,1006.2962962962962
1965-10-01,1008.6944444444445
1965-11-01,1011.0925925925927
1965-12-01,1013.4907407407408
1966-01-01,1015.8888888888888
1966-02-01,1021.5370370370371
1966-03-01,1027.185185185185
1966-04-01,1032.8333333333333
1966-05-01,1038.4814814814815
1966-06-01,1044.1296296296296
1966-07-01,1049.7777777777778
1966-08-01,1055.425925925926
1966-09-01,1061.0740740740741
1966-10-01,1066.7222222222222
1966-11-01,1072.3703703703704
1966-12-01,1078.0185185185185
1967-01-01,1633.8333333333333
1967-02-01,1642.3935185185185
1967-03-01,1650.9537037037037
1967-04-01,1659.5138888888887
1967-05-01,1668.074074074074
1967-06-01,1676.6342592592594
1967-07-01,1685.1944444444446
1967-08-01,1693.7546296296296
1967-09-01,1702.3148148148148
1967-10-01,1710.875
1967-11-01,1719.4351851851852
1967-12-01,1727.9953703703704
1968-01-01,1736.5555555555554
1968-02-01,1756.6458333333333
1968-03-01,1776.7361111111113
1968-04-01,1796.826388888889
1968-05-01,1816.9166666666667
1968-06-01,1837.0069444444446
1968-07-01,1857.0972222222224
1968-08-01,1877.1875
1968-09-01,1897.2777777777776
1968-10-01,1917.3680555555554
1968-11-01,1937.4583333333333
1968-12-01,1957.5486111111113
1969-01-01,1977.6388888888887
1969-02-01,1989.3958333333333
1969-03-01,2001.1527777777776
1969-04-01,2012.9097222222224
1969-05-01,2024.6666666666667
1969-06-01,2036.423611111111
1969-07-01,2048.1805555555557
1969-08-01,2059.9375
1969-09-01,2071.694444444445
1969-10-01,2083.4513888888887
1969-11-01,2095.2083333333335
1969-12-01,2106.965277777778
1970-01-01,3008.904761904762
1970-02-01,3010.582766439909
1970-03-01,3012.2607709750564
1970-04-01,3013.938775510204
1970-05-01,3015.6167800453513
1970-06-01,3017.2947845804993
1970-07-01,3018.9727891156463
1970-08-01,3020.650793650794
1970-09-01,3022.3287981859403
1970-10-01,3024.006802721088
1970-11-01,3025.684807256235
1970-12-01,3027.362811791383
1971-01-01,3029.0408163265306
1971-02-01,3013.434098639456
1971-03-01,2997.827380952381
1971-04-01,2982.2206632653065
1971-05-01,2966.6139455782313
1971-06-01,2951.0072278911566
1971-07-01,2935.400510204082
1971-08-01,2919.7937925170068
1971-09-01,2904.1870748299325
1971-10-01,2888.5803571428573
1971-11-01,2872.9736394557826
1971-12-01,2857.366921768707
1972-01-01,4486.540178571428
1972-02-01,4494.0718005952385
1972-03-01,4501.603422619048
1972-04-01,4509.135044642857
1972-05-01,4516.666666666666
1972-06-01,4524.198288690476
1972-07-01,4531.729910714286
1972-08-01,4539.261532738095
1972-09-01,4546.793154761905
1972-10-01,4554.324776785714
1972-11-01,4561.856398809524
1972-12-01,4569.388020833334
1973-01-01,5759.035714285715
1973-02-01,5793.806845238096
1973-03-01,5828.577976190476
1973-04-01,5863.349107142857
1973-05-01,5898.120238095237
1973-06-01,5932.891369047619
1973-07-01,5967.6625
1973-08-01,6002.433630952381
1973-09-01,6037.204761904763
1973-10-01,6071.975892857143
1973-11-01,6106.747023809524
1973-12-01,6141.518154761905
1974-01-01,6176.289285714285
1974-02-01,6186.610416666666
1974-03-01,6196.931547619048
1974-04-01,6207.252678571429
1974-05-01,6217.573809523809
1974-06-01,6227.894940476191
1974-07-01,6238.216071428571
1974-08-01,6248.537202380952
1974-09-01,6258.858333333334
